"","school","score","college","white","el","prop_college"
"3611",2383,259.53,0,1,0,NA
"3612",2383,247.68,0,0,0,NA
"3613",2383,283.78,0,1,0,NA
"3614",2383,253.73,0,0,0,NA
"3615",2383,294.54,0,0,0,NA
"3616",2383,232.68,0,0,0,NA
"3617",2383,281.4,0,0,0,NA
"3618",2383,255.37,0,0,0,NA
"3619",2383,196.06,0,0,0,NA
"3620",2383,277.9,0,0,0,NA
"3621",2383,266.66,0,0,0,NA
"3622",2383,269.22,0,0,0,NA
"3623",2383,272.18,0,0,0,NA
"3624",2383,278.61,0,0,0,NA
"3625",2383,243.15,0,0,0,NA
"3626",2384,328.59,1,1,0,0.5
"3627",2384,292,0,1,0,0.5
"3628",2384,316.7,1,1,0,0.5
"3629",2384,313.54,1,1,0,0.5
"3630",2384,249.71,0,1,0,0.5
"3631",2384,309.96,1,1,0,0.5
"3632",2384,271.9,0,1,0,0.5
"3633",2384,258.04,0,1,0,0.5
"3634",2384,289.05,1,1,0,0.5
"3635",2384,300.42,1,1,0,0.5
"3636",2384,326.8,0,1,0,0.5
"3637",2384,293.38,0,1,0,0.5
"3638",2384,331.76,1,1,0,0.5
"3639",2384,328.28,1,1,0,0.5
"3640",2384,311.85,0,1,0,0.5
"3641",2384,309.13,0,1,0,0.5
"3642",2384,320.75,1,1,0,0.5
"3643",2384,271.45,0,0,0,0.5
"3644",2416,251.54,0,0,0,0.5
"3645",2416,277.64,1,0,0,0.5
"3646",2416,261.16,0,0,0,0.5
"3647",2416,222.89,0,0,0,0.5
"3648",2416,233.58,0,0,0,0.5
"3649",2416,252.43,0,0,0,0.5
"3650",2416,217.55,1,0,0,0.5
"3651",2416,275.32,1,0,0,0.5
"3652",2416,263.65,1,0,0,0.5
"3653",2416,331.63,1,0,0,0.5
"3654",2416,231.46,0,0,0,0.5
"3655",2416,271.24,0,0,0,0.5
"3656",2416,267.08,0,0,0,0.5
"3657",2416,252.21,0,0,0,0.5
"3658",2416,256.06,1,0,0,0.5
"3659",2416,236.38,0,0,0,0.5
"3660",2416,284.72,1,0,0,0.5
"3661",2416,293.56,0,0,0,0.5
"3662",2416,232.81,1,0,0,0.5
"3663",2416,245.11,1,0,0,0.5
"3664",2416,284.18,1,0,0,0.5
"3665",2416,250.81,0,0,0,0.5
"3666",2416,274.11,1,0,0,0.5
"3667",2416,285.58,1,0,0,0.5
"3668",2416,261.4,0,0,0,0.5
"3669",2416,278.31,1,1,0,0.5
"3670",2421,242.16,1,0,0,0.43859649122807
"3671",2421,277.74,0,0,0,0.43859649122807
"3672",2421,238.13,0,0,0,0.43859649122807
"3673",2421,212.93,0,0,1,0.43859649122807
"3674",2421,291.2,1,1,0,0.43859649122807
"3675",2421,328.33,0,1,0,0.43859649122807
"3676",2421,280,0,1,0,0.43859649122807
"3677",2421,244.73,1,0,0,0.43859649122807
"3678",2421,335.64,1,1,0,0.43859649122807
"3679",2421,337.51,1,0,1,0.43859649122807
"3680",2421,309.62,0,1,0,0.43859649122807
"3681",2421,329.64,1,1,0,0.43859649122807
"3682",2421,301.84,0,0,0,0.43859649122807
"3683",2421,311.92,1,1,0,0.43859649122807
"3684",2421,326.32,1,1,0,0.43859649122807
"3685",2421,295.27,0,0,0,0.43859649122807
"3686",2421,290.2,0,1,0,0.43859649122807
"3687",2421,266.18,0,0,0,0.43859649122807
"3688",2421,316.01,1,0,0,0.43859649122807
"3689",2421,368.33,1,1,0,0.43859649122807
"3690",2421,310.03,1,1,0,0.43859649122807
"3691",2421,261.31,0,0,1,0.43859649122807
"3692",2421,323.5,1,1,0,0.43859649122807
"3693",2421,303.98,0,1,0,0.43859649122807
"3694",2421,327.36,0,0,0,0.43859649122807
"3695",2421,349.52,1,1,0,0.43859649122807
"3696",2421,270.26,0,0,0,0.43859649122807
"3697",2421,314.75,1,0,0,0.43859649122807
"3698",2421,250.97,0,0,0,0.43859649122807
"3699",2421,348.4,1,1,0,0.43859649122807
"3700",2421,333.52,1,1,0,0.43859649122807
"3701",2421,271.71,0,0,0,0.43859649122807
"3702",2421,225.99,0,0,1,0.43859649122807
"3703",2421,318.5,0,1,0,0.43859649122807
"3704",2421,292.18,0,0,0,0.43859649122807
"3705",2421,260.68,0,0,1,0.43859649122807
"3706",2421,333.7,0,0,0,0.43859649122807
"3707",2421,264.72,0,0,0,0.43859649122807
"3708",2421,390.82,1,0,0,0.43859649122807
"3709",2421,344.37,0,1,0,0.43859649122807
"3710",2421,320.15,1,1,0,0.43859649122807
"3711",2421,295.98,1,1,0,0.43859649122807
"3712",2421,317.51,0,0,0,0.43859649122807
"3713",2421,252.1,0,1,0,0.43859649122807
"3714",2421,220.61,0,0,1,0.43859649122807
"3715",2421,274.87,0,0,1,0.43859649122807
"3716",2421,292.26,1,1,0,0.43859649122807
"3717",2421,325.16,1,1,0,0.43859649122807
"3718",2421,216.48,1,0,0,0.43859649122807
"3719",2421,321.44,0,0,0,0.43859649122807
"3720",2421,210.38,1,0,0,0.43859649122807
"3721",2421,312.45,0,0,0,0.43859649122807
"3722",2421,269.31,0,0,0,0.43859649122807
"3723",2421,336.8,1,0,0,0.43859649122807
"3724",2421,236.6,0,0,0,0.43859649122807
"3725",2421,331.45,0,0,0,0.43859649122807
"3726",2421,326.51,1,1,0,0.43859649122807
"3727",2429,296.72,0,1,0,NA
"3728",2429,288.1,0,1,0,NA
"3729",2429,299.75,0,1,0,NA
"3730",2429,278.52,0,1,0,NA
"3731",2429,283.41,0,1,0,NA
"3732",2429,311.26,0,1,0,NA
"3733",2429,262.71,0,0,0,NA
"3734",2429,319.17,0,1,0,NA
"3735",2429,249.51,0,0,0,NA
"3736",2429,300.05,0,1,0,NA
"3737",2429,312.64,0,1,0,NA
"3738",2429,283.85,0,1,0,NA
"3739",2429,312.97,0,0,0,NA
"3740",2429,275.79,0,1,0,NA
"3741",2429,279.49,0,1,0,NA
"3742",2429,281.01,0,0,0,NA
"3743",2429,304.48,0,1,0,NA
"3744",2429,250.3,0,0,0,NA
"3745",2429,293.71,0,1,0,NA
"3746",2429,262.1,0,0,1,NA
"3747",2429,262.34,0,1,0,NA
"3748",2429,221.38,0,0,0,NA
"3749",2429,294.45,0,1,0,NA
"3750",2429,283.29,0,0,0,NA
"3751",2429,290.99,0,0,0,NA
"3752",2429,290.84,0,1,0,NA
"3753",2429,298.8,0,1,0,NA
"3754",2429,261.98,0,0,0,NA
"3755",2429,265.47,0,1,0,NA
"3756",2429,253.67,0,1,0,NA
"3757",2429,274.39,0,0,0,NA
"3758",2429,276.37,0,1,0,NA
"3759",2429,235.99,0,0,0,NA
"3760",2429,300.87,0,0,0,NA
"3761",2429,300.28,0,1,0,NA
"3762",2429,306.64,0,1,0,NA
"3763",2429,287.87,0,1,0,NA
"3764",2429,310.43,0,0,0,NA
"3765",2429,271.42,0,1,0,NA
"3766",2429,311.76,0,0,0,NA
"3767",2429,269.13,0,1,0,NA
"3768",2429,354.25,0,1,0,NA
"3769",2429,245.82,0,0,0,NA
"3770",2429,297.63,0,0,0,NA
"3771",2429,268.1,0,1,0,NA
"3772",2429,313.29,0,0,0,NA
"3773",2429,255.04,0,1,0,NA
"3774",2429,265.03,0,0,0,NA
"3775",2429,231.91,0,0,0,NA
"3776",2429,275.29,0,1,0,NA
"3777",2429,243.21,0,0,0,NA
"3778",2429,299.42,0,1,0,NA
"3779",2429,265.49,0,1,0,NA
"3780",2429,322.73,0,1,0,NA
"3781",2429,297.99,0,0,0,NA
"3782",2429,317.06,0,0,0,NA
"3783",2429,297.71,0,0,0,NA
"3784",2429,249.34,0,0,0,NA
"3785",2429,228.02,0,1,0,NA
"3786",2429,246.32,0,1,0,NA
"3787",2429,317.43,0,1,0,NA
"3788",2429,264.31,0,0,1,NA
"3789",2429,294.54,0,1,0,NA
"3790",2429,278.48,0,0,0,NA
"3791",2429,251.13,0,0,1,NA
"3792",2429,288.75,0,1,0,NA
"3793",2429,338.77,0,1,0,NA
"3794",2429,301.78,0,0,0,NA
"3795",2429,243.19,0,1,0,NA
"3796",2429,296.72,0,1,0,NA
"3797",2429,283.71,0,0,0,NA
"3798",2429,317.39,0,1,0,NA
"3799",2429,282.6,0,1,0,NA
"3800",2429,242.99,0,1,0,NA
"3801",2438,284.41,0,1,0,NA
"3802",2438,265.06,0,1,0,NA
"3803",2438,256.71,0,1,0,NA
"3804",2438,275.5,0,1,0,NA
"3805",2438,237.95,0,1,0,NA
"3806",2438,234.27,0,1,0,NA
"3807",2438,257.69,0,1,0,NA
"3808",2438,227.69,0,1,0,NA
"3809",2438,247.18,0,1,0,NA
"3810",2438,209.24,0,1,0,NA
"3811",2446,300.16,1,1,0,0.375
"3812",2446,300.28,0,1,0,0.375
"3813",2446,266.67,1,1,0,0.375
"3814",2446,265.51,0,1,0,0.375
"3815",2446,299.38,0,1,0,0.375
"3816",2446,355.92,1,1,0,0.375
"3817",2446,318.63,1,1,0,0.375
"3818",2446,290.16,1,1,0,0.375
"3819",2446,320.72,1,1,0,0.375
"3820",2446,266.47,0,0,0,0.375
"3821",2446,291.87,0,1,0,0.375
"3822",2446,249.99,0,1,0,0.375
"3823",2446,278.76,1,1,0,0.375
"3824",2446,293.6,0,0,0,0.375
"3825",2446,271.13,0,1,0,0.375
"3826",2446,293.44,0,1,0,0.375
"3827",2446,288.28,1,1,0,0.375
"3828",2446,289.1,1,1,0,0.375
"3829",2446,284.78,0,1,0,0.375
"3830",2446,321.38,0,1,0,0.375
"3831",2446,313.66,1,1,0,0.375
"3832",2446,270.85,0,1,0,0.375
"3833",2446,314.8,0,1,0,0.375
"3834",2446,271.76,1,1,0,0.375
"3835",2446,274.1,0,0,0,0.375
"3836",2446,317.45,0,1,0,0.375
"3837",2446,217.24,0,1,0,0.375
"3838",2446,282.41,0,1,0,0.375
"3839",2446,277.17,0,1,0,0.375
"3840",2446,214.9,0,0,0,0.375
"3841",2446,264.49,0,1,0,0.375
"3842",2446,347.35,1,1,0,0.375
"3843",2451,282.82,0,0,0,0.333333333333333
"3844",2451,301.09,1,1,0,0.333333333333333
"3845",2451,177.68,0,0,0,0.333333333333333
"3846",2451,294.18,0,1,0,0.333333333333333
"3847",2451,277.67,1,1,0,0.333333333333333
"3848",2451,318.81,0,1,0,0.333333333333333
"3849",2451,251.97,0,0,0,0.333333333333333
"3850",2451,224.36,0,0,0,0.333333333333333
"3851",2451,312.59,0,1,0,0.333333333333333
"3852",2451,259.49,1,0,0,0.333333333333333
"3853",2451,268.56,0,1,0,0.333333333333333
"3854",2451,271.25,1,1,0,0.333333333333333
"3855",2451,286.61,0,1,0,0.333333333333333
"3856",2451,241.72,0,1,0,0.333333333333333
"3857",2451,300.9,1,1,0,0.333333333333333
"3858",2451,330.64,1,1,0,0.333333333333333
"3859",2451,248.97,0,0,1,0.333333333333333
"3860",2451,268.24,0,1,0,0.333333333333333
"3861",2451,280.3,1,0,0,0.333333333333333
"3862",2451,303.16,1,1,0,0.333333333333333
"3863",2451,260.91,0,1,0,0.333333333333333
"3864",2451,305.26,0,1,0,0.333333333333333
"3865",2451,268.27,0,1,0,0.333333333333333
"3866",2451,301.32,1,1,0,0.333333333333333
"3867",2451,283.58,0,0,0,0.333333333333333
"3868",2451,231.41,0,0,0,0.333333333333333
"3869",2451,287.91,0,1,0,0.333333333333333
"3870",2465,312.37,1,1,0,0.769230769230769
"3871",2465,275.83,1,0,0,0.769230769230769
"3872",2465,277.41,0,1,0,0.769230769230769
"3873",2465,282.77,1,1,0,0.769230769230769
"3874",2465,312.58,1,1,0,0.769230769230769
"3875",2465,273.5,0,0,0,0.769230769230769
"3876",2465,341.92,1,1,0,0.769230769230769
"3877",2465,295.29,1,1,0,0.769230769230769
"3878",2465,300.24,0,1,0,0.769230769230769
"3879",2465,319.04,1,1,0,0.769230769230769
"3880",2465,298.78,1,1,0,0.769230769230769
"3881",2465,295.71,1,1,0,0.769230769230769
"3882",2465,250.1,1,0,0,0.769230769230769
"3883",2478,181.86,0,0,0,NA
"3884",2478,230.83,0,0,0,NA
"3885",2478,222.4,0,0,0,NA
"3886",2478,206.96,0,0,0,NA
"3887",2496,321.39,1,1,0,0.65
"3888",2496,339.41,1,1,0,0.65
"3889",2496,240.73,0,0,0,0.65
"3890",2496,322.88,1,1,0,0.65
"3891",2496,279.95,1,1,0,0.65
"3892",2496,253.99,0,0,0,0.65
"3893",2496,275.2,1,1,0,0.65
"3894",2496,313.32,0,1,0,0.65
"3895",2496,305.2,0,0,0,0.65
"3896",2496,336.93,1,1,0,0.65
"3897",2496,332.94,1,0,0,0.65
"3898",2496,283.89,0,0,0,0.65
"3899",2496,285.32,1,1,0,0.65
"3900",2496,292.41,0,0,0,0.65
"3901",2496,357.89,1,1,0,0.65
"3902",2496,314.38,1,1,0,0.65
"3903",2496,346.67,1,1,0,0.65
"3904",2496,316.11,0,1,0,0.65
"3905",2496,348.56,1,0,0,0.65
"3906",2496,318.3,1,1,0,0.65
"3907",2505,310.07,1,1,0,0.8
"3908",2505,251.36,1,0,0,0.8
"3909",2505,285,0,1,0,0.8
"3910",2505,319.12,1,1,0,0.8
"3911",2505,287.98,1,0,0,0.8
"3912",2518,243.76,0,0,0,0.25
"3913",2518,268.89,0,0,0,0.25
"3914",2518,289.56,0,0,0,0.25
"3915",2518,277.82,0,0,0,0.25
"3916",2518,291.61,0,0,0,0.25
"3917",2518,282.75,0,0,0,0.25
"3918",2518,228.68,1,0,0,0.25
"3919",2518,257.93,0,0,0,0.25
"3920",2518,285.89,0,0,0,0.25
"3921",2518,289.13,1,0,0,0.25
"3922",2518,260.5,0,0,0,0.25
"3923",2518,308.9,0,0,0,0.25
"3924",2518,322.94,0,0,0,0.25
"3925",2518,287.09,0,0,0,0.25
"3926",2518,216.95,0,0,0,0.25
"3927",2518,268.92,0,0,0,0.25
"3928",2518,268.97,1,0,0,0.25
"3929",2518,240.49,0,1,0,0.25
"3930",2518,233.82,0,0,0,0.25
"3931",2518,262.04,0,0,0,0.25
"3932",2518,311.37,1,0,0,0.25
"3933",2518,255.33,0,0,0,0.25
"3934",2518,200.16,0,1,0,0.25
"3935",2518,295.69,1,0,0,0.25
"3936",2518,351,1,1,0,0.25
"3937",2518,302.4,1,1,0,0.25
"3938",2518,279.05,0,0,0,0.25
"3939",2518,302.76,0,1,0,0.25
"3940",2526,293.03,1,1,0,0.535714285714286
"3941",2526,325.21,1,0,0,0.535714285714286
"3942",2526,283.06,1,0,0,0.535714285714286
"3943",2526,244.59,0,1,0,0.535714285714286
"3944",2526,246.58,1,0,0,0.535714285714286
"3945",2526,250.79,0,0,0,0.535714285714286
"3946",2526,220.96,0,0,0,0.535714285714286
"3947",2526,282.49,0,1,0,0.535714285714286
"3948",2526,274.58,0,0,0,0.535714285714286
"3949",2526,266.05,0,0,0,0.535714285714286
"3950",2526,269.25,1,0,0,0.535714285714286
"3951",2526,316.95,0,0,0,0.535714285714286
"3952",2526,271.32,0,0,0,0.535714285714286
"3953",2526,322.3,1,1,0,0.535714285714286
"3954",2526,335.18,0,0,0,0.535714285714286
"3955",2526,255.84,0,1,0,0.535714285714286
"3956",2526,237.02,1,0,0,0.535714285714286
"3957",2526,240.79,1,0,0,0.535714285714286
"3958",2526,312.62,1,1,0,0.535714285714286
"3959",2526,250.02,1,0,0,0.535714285714286
"3960",2526,320.18,1,0,0,0.535714285714286
"3961",2526,280.77,1,0,0,0.535714285714286
"3962",2526,353.67,1,1,0,0.535714285714286
"3963",2526,292.06,0,1,0,0.535714285714286
"3964",2526,238.32,1,0,0,0.535714285714286
"3965",2526,250.39,0,0,0,0.535714285714286
"3966",2526,254.86,1,0,0,0.535714285714286
"3967",2526,232.1,0,0,0,0.535714285714286
"3968",2527,257.01,0,1,0,NA
"3969",2531,260.21,1,0,0,0.268292682926829
"3970",2531,217.46,1,1,0,0.268292682926829
"3971",2531,287.3,1,0,0,0.268292682926829
"3972",2531,246.33,0,0,1,0.268292682926829
"3973",2531,216.83,0,0,1,0.268292682926829
"3974",2531,266.95,1,0,0,0.268292682926829
"3975",2531,218.8,1,1,1,0.268292682926829
"3976",2531,252,0,0,1,0.268292682926829
"3977",2531,269.79,0,0,0,0.268292682926829
"3978",2531,247.48,1,0,1,0.268292682926829
"3979",2531,246.66,0,0,0,0.268292682926829
"3980",2531,332.01,1,1,0,0.268292682926829
"3981",2531,259.15,0,0,0,0.268292682926829
"3982",2531,206.02,0,0,0,0.268292682926829
"3983",2531,237.43,1,0,0,0.268292682926829
"3984",2531,235.13,1,0,0,0.268292682926829
"3985",2531,283.57,0,1,0,0.268292682926829
"3986",2531,238.35,0,0,0,0.268292682926829
"3987",2531,256.01,1,0,0,0.268292682926829
"3988",2531,263.63,0,0,1,0.268292682926829
"3989",2531,194.06,0,0,1,0.268292682926829
"3990",2531,241.6,0,0,0,0.268292682926829
"3991",2531,259.05,0,0,0,0.268292682926829
"3992",2531,193.05,0,0,1,0.268292682926829
"3993",2531,252.04,0,0,0,0.268292682926829
"3994",2531,271.97,0,0,0,0.268292682926829
"3995",2531,327.16,0,1,0,0.268292682926829
"3996",2531,250.32,0,1,0,0.268292682926829
"3997",2531,265.35,0,0,0,0.268292682926829
"3998",2531,274.76,0,0,0,0.268292682926829
"3999",2531,220.93,0,0,1,0.268292682926829
"4000",2531,222.54,0,0,1,0.268292682926829
"4001",2531,322.39,0,1,0,0.268292682926829
"4002",2531,293.64,0,1,0,0.268292682926829
"4003",2531,238,0,1,0,0.268292682926829
"4004",2531,243.47,0,0,1,0.268292682926829
"4005",2531,316.32,0,1,0,0.268292682926829
"4006",2531,229.8,1,0,1,0.268292682926829
"4007",2531,253.63,0,0,1,0.268292682926829
"4008",2531,274.29,0,0,1,0.268292682926829
"4009",2531,250.11,0,0,0,0.268292682926829
"4010",2535,326.7,1,1,0,0.565217391304348
"4011",2535,251.96,0,0,0,0.565217391304348
"4012",2535,243.86,1,1,0,0.565217391304348
"4013",2535,281.42,0,0,0,0.565217391304348
"4014",2535,332.32,0,1,0,0.565217391304348
"4015",2535,285.31,0,0,0,0.565217391304348
"4016",2535,309.95,1,1,0,0.565217391304348
"4017",2535,333.78,1,1,0,0.565217391304348
"4018",2535,273.07,1,1,0,0.565217391304348
"4019",2535,322.3,0,1,0,0.565217391304348
"4020",2535,293.73,0,1,0,0.565217391304348
"4021",2535,307.26,1,1,0,0.565217391304348
"4022",2535,337.2,1,1,0,0.565217391304348
"4023",2535,282.9,0,1,0,0.565217391304348
"4024",2535,260.82,1,0,0,0.565217391304348
"4025",2535,313.73,1,1,0,0.565217391304348
"4026",2535,314.12,0,1,0,0.565217391304348
"4027",2535,282.68,0,0,0,0.565217391304348
"4028",2535,256.59,1,1,0,0.565217391304348
"4029",2535,341.87,0,1,0,0.565217391304348
"4030",2535,253.06,1,0,0,0.565217391304348
"4031",2535,280.6,1,1,0,0.565217391304348
"4032",2535,279.57,1,1,0,0.565217391304348
"4033",2557,269.38,0,0,0,0.594594594594595
"4034",2557,254.78,1,1,0,0.594594594594595
"4035",2557,273.32,1,1,0,0.594594594594595
"4036",2557,302.12,0,0,0,0.594594594594595
"4037",2557,288.22,1,1,0,0.594594594594595
"4038",2557,295.88,0,1,0,0.594594594594595
"4039",2557,235.52,1,1,0,0.594594594594595
"4040",2557,260.38,0,0,0,0.594594594594595
"4041",2557,330.68,1,1,0,0.594594594594595
"4042",2557,311.79,1,1,0,0.594594594594595
"4043",2557,285.63,0,1,0,0.594594594594595
"4044",2557,313.83,1,1,0,0.594594594594595
"4045",2557,297.72,1,1,0,0.594594594594595
"4046",2557,334.2,0,1,0,0.594594594594595
"4047",2557,324.25,1,1,0,0.594594594594595
"4048",2557,368.32,1,1,0,0.594594594594595
"4049",2557,320.3,1,1,0,0.594594594594595
"4050",2557,284.3,1,1,0,0.594594594594595
"4051",2557,291.97,1,1,0,0.594594594594595
"4052",2557,273.7,0,1,0,0.594594594594595
"4053",2557,203,1,0,0,0.594594594594595
"4054",2557,298.03,0,1,0,0.594594594594595
"4055",2557,320.39,1,1,0,0.594594594594595
"4056",2557,309.2,1,1,0,0.594594594594595
"4057",2557,287.67,1,1,0,0.594594594594595
"4058",2557,309.37,0,1,0,0.594594594594595
"4059",2557,320.36,1,1,0,0.594594594594595
"4060",2557,312.21,0,1,0,0.594594594594595
"4061",2557,300.35,1,1,0,0.594594594594595
"4062",2557,255.02,0,1,0,0.594594594594595
"4063",2557,294.1,0,1,0,0.594594594594595
"4064",2557,319.13,0,1,0,0.594594594594595
"4065",2557,305.38,1,1,0,0.594594594594595
"4066",2557,278.81,0,1,0,0.594594594594595
"4067",2557,290.39,0,1,0,0.594594594594595
"4068",2557,275.21,1,1,0,0.594594594594595
"4069",2557,323.87,1,1,0,0.594594594594595
"4070",2562,267.01,0,1,0,0.375
"4071",2562,297.74,0,1,0,0.375
"4072",2562,247.28,0,1,0,0.375
"4073",2562,269.92,0,1,0,0.375
"4074",2562,262.53,1,1,0,0.375
"4075",2562,281.48,1,1,0,0.375
"4076",2562,315.27,0,1,0,0.375
"4077",2562,280.16,0,1,0,0.375
"4078",2562,297.24,1,1,0,0.375
"4079",2562,289.45,0,0,0,0.375
"4080",2562,295.98,1,1,0,0.375
"4081",2562,264.18,0,1,0,0.375
"4082",2562,232.6,0,1,0,0.375
"4083",2562,269.35,1,1,0,0.375
"4084",2562,309.42,0,1,0,0.375
"4085",2562,279.39,0,1,0,0.375
"4086",2562,204.9,1,0,0,0.375
"4087",2562,215.71,0,1,0,0.375
"4088",2562,272.11,0,1,0,0.375
"4089",2562,210.82,0,1,0,0.375
"4090",2562,272.95,1,1,0,0.375
"4091",2562,288.11,1,1,0,0.375
"4092",2562,249.66,1,1,0,0.375
"4093",2562,291.13,0,1,0,0.375
"4094",2594,293.05,1,1,0,0.833333333333333
"4095",2594,306.03,1,1,0,0.833333333333333
"4096",2594,290,0,1,0,0.833333333333333
"4097",2594,275.99,1,1,0,0.833333333333333
"4098",2594,305.23,1,0,0,0.833333333333333
"4099",2594,294.71,1,1,0,0.833333333333333
"4100",2596,277.32,1,1,0,0.545454545454545
"4101",2596,285.71,0,1,0,0.545454545454545
"4102",2596,348.64,1,1,0,0.545454545454545
"4103",2596,290.71,0,0,0,0.545454545454545
"4104",2596,320.23,1,1,0,0.545454545454545
"4105",2596,298.78,0,1,0,0.545454545454545
"4106",2596,290.51,1,1,0,0.545454545454545
"4107",2596,241.98,1,1,0,0.545454545454545
"4108",2596,295.71,0,1,0,0.545454545454545
"4109",2596,263.24,0,1,0,0.545454545454545
"4110",2596,345.34,1,1,0,0.545454545454545
"4111",2596,283.03,0,1,0,0.545454545454545
"4112",2596,266.05,1,1,0,0.545454545454545
"4113",2596,263.68,0,1,0,0.545454545454545
"4114",2596,308.33,1,1,0,0.545454545454545
"4115",2596,248.52,0,0,0,0.545454545454545
"4116",2596,293.09,1,1,0,0.545454545454545
"4117",2596,262.93,1,1,0,0.545454545454545
"4118",2596,291.35,1,1,0,0.545454545454545
"4119",2596,297.65,0,1,0,0.545454545454545
"4120",2596,274.1,0,1,0,0.545454545454545
"4121",2596,329.17,1,0,0,0.545454545454545
"4122",2666,304.39,0,0,0,0.666666666666667
"4123",2666,300.35,1,1,0,0.666666666666667
"4124",2666,338.79,1,1,0,0.666666666666667
"4125",2666,304.09,1,1,0,0.666666666666667
"4126",2666,326.8,1,1,0,0.666666666666667
"4127",2666,271.59,0,1,0,0.666666666666667
"4128",2691,231.56,1,0,0,0.481481481481481
"4129",2691,279.04,1,1,0,0.481481481481481
"4130",2691,258.62,1,1,0,0.481481481481481
"4131",2691,308.81,0,1,0,0.481481481481481
"4132",2691,270.74,0,0,0,0.481481481481481
"4133",2691,326.13,1,1,0,0.481481481481481
"4134",2691,292.09,0,1,0,0.481481481481481
"4135",2691,271.71,0,1,0,0.481481481481481
"4136",2691,255.59,0,1,0,0.481481481481481
"4137",2691,278.94,1,1,0,0.481481481481481
"4138",2691,283.06,0,1,0,0.481481481481481
"4139",2691,289.74,0,1,0,0.481481481481481
"4140",2691,306.98,0,1,0,0.481481481481481
"4141",2691,280.05,0,1,0,0.481481481481481
"4142",2691,268.91,0,1,0,0.481481481481481
"4143",2691,298.03,1,1,0,0.481481481481481
"4144",2691,282.27,1,1,0,0.481481481481481
"4145",2691,285.43,1,1,0,0.481481481481481
"4146",2691,242.84,1,1,0,0.481481481481481
"4147",2691,269.77,0,0,0,0.481481481481481
"4148",2691,266.6,1,1,0,0.481481481481481
"4149",2691,291.63,1,1,0,0.481481481481481
"4150",2691,294.85,0,1,0,0.481481481481481
"4151",2691,178.03,0,0,1,0.481481481481481
"4152",2691,318.42,1,1,0,0.481481481481481
"4153",2691,284.98,1,1,0,0.481481481481481
"4154",2691,219.18,0,1,0,0.481481481481481
"4155",2697,307.48,0,1,0,0.5
"4156",2697,219.92,1,0,0,0.5
"4157",2697,236.54,0,0,0,0.5
"4158",2697,290.73,1,1,0,0.5
"4159",2697,298.98,0,1,0,0.5
"4160",2697,289.39,1,1,0,0.5
"4161",2708,212.56,0,1,0,0.25
"4162",2708,302.32,0,1,0,0.25
"4163",2708,275.79,1,1,0,0.25
"4164",2708,248.28,0,1,0,0.25
"4165",2708,283.13,1,1,0,0.25
"4166",2708,287.61,0,1,0,0.25
"4167",2708,294.67,0,1,0,0.25
"4168",2708,305.87,0,1,0,0.25
"4169",2708,256.61,0,0,0,0.25
"4170",2708,280.79,0,1,0,0.25
"4171",2708,298,1,1,0,0.25
"4172",2708,299.2,0,1,0,0.25
"4173",2708,290.62,1,1,0,0.25
"4174",2708,290.69,1,1,0,0.25
"4175",2708,248.38,1,1,0,0.25
"4176",2708,312.46,0,1,0,0.25
"4177",2708,263.43,1,1,0,0.25
"4178",2708,335.49,0,1,0,0.25
"4179",2708,237.86,0,1,0,0.25
"4180",2708,299.29,0,1,0,0.25
"4181",2708,282.26,0,1,0,0.25
"4182",2708,286.46,0,1,0,0.25
"4183",2708,305.42,0,1,0,0.25
"4184",2708,223.34,0,1,0,0.25
"4185",2708,207.71,0,1,0,0.25
"4186",2708,257.95,0,1,0,0.25
"4187",2708,285.56,0,1,0,0.25
"4188",2708,296.22,0,1,0,0.25
"4189",2731,229.28,1,0,0,0.509803921568627
"4190",2731,268.21,1,0,0,0.509803921568627
"4191",2731,252.01,1,1,0,0.509803921568627
"4192",2731,266.44,1,0,0,0.509803921568627
"4193",2731,270.24,1,0,0,0.509803921568627
"4194",2731,294.11,0,1,0,0.509803921568627
"4195",2731,281.37,1,1,0,0.509803921568627
"4196",2731,314.06,1,1,0,0.509803921568627
"4197",2731,267.64,0,1,0,0.509803921568627
"4198",2731,280.51,0,1,0,0.509803921568627
"4199",2731,201.11,1,1,0,0.509803921568627
"4200",2731,290.78,0,1,0,0.509803921568627
"4201",2731,270.93,0,1,0,0.509803921568627
"4202",2731,209.71,1,0,0,0.509803921568627
"4203",2731,282.16,0,0,0,0.509803921568627
"4204",2731,311.26,0,0,0,0.509803921568627
"4205",2731,317.78,0,0,0,0.509803921568627
"4206",2731,243.1,0,1,0,0.509803921568627
"4207",2731,264.94,1,0,0,0.509803921568627
"4208",2731,343.45,1,1,0,0.509803921568627
"4209",2731,273.29,0,1,0,0.509803921568627
"4210",2731,264.61,0,1,0,0.509803921568627
"4211",2731,257.21,1,0,0,0.509803921568627
"4212",2731,252.12,0,1,0,0.509803921568627
"4213",2731,272.21,0,0,0,0.509803921568627
"4214",2731,327.75,1,0,0,0.509803921568627
"4215",2731,313.73,1,1,0,0.509803921568627
"4216",2731,342.77,1,0,0,0.509803921568627
"4217",2731,323.39,0,1,0,0.509803921568627
"4218",2731,283.19,0,1,0,0.509803921568627
"4219",2731,268.14,1,1,0,0.509803921568627
"4220",2731,207.81,0,0,1,0.509803921568627
